rep,est,se,IRR,IRR_CI_Lower,IRR_CI_Upper,n_event
55,0.667080736830767,0.1138946574614,1.94854070660522,1.55869870575274,2.43588505673647,830
56,0.645633578999965,0.109403990474894,1.90719500526157,1.5391121095332,2.36330593825156,915
57,0.805533053269497,0.110962005481122,2.23788909503197,1.80047680028811,2.78156741639859,785
58,0.682038083358202,0.112680831098149,1.97790476190476,1.58595652745579,2.4667178320716,838
59,0.695519228018297,0.109688014616728,2.00474972597735,1.61693869946118,2.48557441611455,875
60,0.817306433355616,0.107041404158067,2.26439232409384,1.8358528397627,2.79296492962796,836
61,0.619644721488384,0.114965637613258,1.85826772196411,1.48336953422347,2.32791549699811,846
62,0.844423836374777,0.103614890809595,2.32663690476198,1.8990283908239,2.85053099403735,874
63,0.761419071482141,0.109497256694823,2.14131274131274,1.72772997197758,2.65389865921003,834
64,0.690854612762775,0.107933832922558,1.99542011625859,1.61495676839586,2.46551580716582,907
65,0.637587628039801,0.111789932726033,1.89191137589564,1.51965507697215,2.3553559676022,882
66,0.698874678896063,0.110302230614845,2.01148786362794,1.62042146579185,2.49693274924947,863
67,0.428160432776662,0.123961922880353,1.53443223444548,1.20345854042299,1.9564299084851,851
68,0.620957919410286,0.114973137382505,1.86070959825745,1.48529693864783,2.33100878279553,845
69,0.608292083665255,0.117738684363766,1.83729077865432,1.45867501941497,2.31418058196544,814
70,0.731981600555652,0.109904267974418,2.07919666540356,1.67627353130367,2.57896977593101,847
71,0.682681968768848,0.113330404300347,1.97917871602082,1.58495887082587,2.47145112851334,828
72,0.6692769423008,0.113251096225745,1.95282480502188,1.56409733132016,2.43816330527843,838
73,0.59686036644932,0.116229008342128,1.81640698626503,1.44636815855479,2.28111654715153,843
74,0.745332933730516,0.110581467116173,2.10714285714286,1.69655078647683,2.61710469017474,828
75,0.777081632045099,0.11326920156627,2.17511520737328,1.74207699459535,2.71579624782626,770
76,0.705380882718801,0.110340601077355,2.02461767997016,1.6308759752161,2.51342027986194,858
77,0.749330274163137,0.109423084205237,2.1155826816708,1.70721770115779,2.62162820825376,843
78,0.883934045705399,0.100599232365952,2.42040297694708,1.98727265462943,2.94793497870915,900
79,0.606357054012412,0.115580312935028,1.8337390040196,1.46202696246768,2.29995671843645,846
80,0.932713135481181,0.102749393142032,2.54139498123015,2.07783819828381,3.10836929264096,832
81,0.5928643415606,0.114137338892648,1.80916306183041,1.44651796941078,2.26272404042436,877
82,0.78096011137367,0.106279521957736,2.18356772760918,1.77296994604361,2.6892548470413,872
83,0.654422916325228,0.112519568186406,1.92403186955716,1.54324696417098,2.39877266634395,859
84,0.608964662004183,0.120014347292615,1.83852691628745,1.45316053499192,2.32608933460488,783
85,0.846535439239711,0.106691732877733,2.33155502865054,1.89160085796111,2.87383505285839,823
86,0.705802094973881,0.109748247531,2.02547065337763,1.6334583959182,2.51156159100574,867
87,0.51526893973547,0.123564554916321,1.67408867022485,1.31401437822321,2.13283273168199,797
88,0.609928299012989,0.12160977502586,1.84029944276456,1.45002024701597,2.33562396525782,762
89,0.517850980994884,0.126236900563496,1.67841682157134,1.31052943231158,2.1495763143333,762
90,0.705380882718801,0.110340601077354,2.02461767997016,1.6308759752161,2.51342027986194,858
91,0.641192679419409,0.116484970152254,1.89874412241245,1.51117324591516,2.38571537190795,810
92,0.741220522177423,0.111162044084744,2.0984952120383,1.6876666919881,2.60933167423011,822
93,0.807811721905086,0.108078769714492,2.24299431706841,1.81481081072976,2.7722027423774,826
94,0.764751019587619,0.111308450771272,2.1484593837535,1.72735349389963,2.67222530879756,805
95,0.601438755912701,0.114862620895655,1.82474227140288,1.45690184313924,2.28545551831409,860
96,0.791736242823878,0.105297761686203,2.20722538052449,1.79563087442341,2.71316557864147,881
97,0.773503810697215,0.106769431017082,2.16734693877552,1.75811035662364,2.67184180749648,869
98,0.741128302448484,0.112403542892478,2.0983016983017,1.68340984598151,2.61544746670333,804
99,0.678193630892888,0.111399337564514,1.97031539888683,1.58384421804944,2.45108876671695,860
100,0.746583715632169,0.106073391835886,2.10978008224567,1.7137495476068,2.59732934818653,899
101,0.781519040277224,0.105235780983099,2.18478852786351,1.77759388464377,2.68525952565401,889
102,0.346610939507533,0.132220317012917,1.41426638314366,1.09140284241067,1.83264082222139,801
103,0.651647455982442,0.115151098076072,1.9186991991358,1.53105256671197,2.40449393887918,822
104,0.641863745400752,0.113747628170668,1.90001873262622,1.52032251133198,2.37454300480476,849
105,0.684076000795954,0.109621670645925,1.98193967852628,1.59874904153993,2.45697403861038,884
106,0.662235456062021,0.11256476316379,1.9391223155929,1.55521309423054,2.41780073018919,853
107,0.750966751448773,0.112465036498953,2.11904761904762,1.6998488415794,2.64162477389414,797
108,0.848711288184387,0.107789186793732,2.33663366336642,1.89164791929578,2.88629655713616,805
109,0.891304016830814,0.10491046277435,2.43830717266077,1.98512778660725,2.99494163970677,823
110,0.826143479976319,0.109329087222986,2.28449154269415,1.84386222408986,2.83041842305608,796
111,0.80921160660925,0.105925687690617,2.2461364493027,1.82503848356672,2.76439592606635,859
112,0.567084703061804,0.116063052463938,1.76311953482819,1.40439316758894,2.21347594522236,866
113,0.516940026702485,0.120277991579344,1.67688855675867,1.32471785226244,2.12268237118248,840
114,0.792249853518273,0.112101361217437,2.20835932626327,1.77275569002646,2.75100000599698,777
115,0.745332933730516,0.109985336266016,2.10714285714286,1.6985341863985,2.61404866382035,837
116,0.719286224792416,0.111643589534051,2.05296733036923,1.64949438925905,2.55513137056293,829
117,0.728010715126158,0.109880353726473,2.07095678429892,1.66970869856019,2.56862889085507,850
118,0.589860378007816,0.11690458913292,1.80373655652435,1.43437841297468,2.26820589037947,838
119,0.730001622983726,0.112334682625774,2.07508397549891,1.66500760472182,2.58615846147548,812
120,0.626126413718719,0.119343989744392,1.87035156097634,1.48025814083289,2.36324656162899,781
121,0.79045336901099,0.105289946579332,2.20439560439562,1.79335625277434,2.7096456563838,882
122,0.585103209028144,0.116162916788582,1.7951762544756,1.42964773645666,2.25416212851167,852
123,0.606672315159377,0.118472099216036,1.8343172018181,1.4542223167451,2.31375874110972,805
124,0.689345617342597,0.112089144454401,1.99241130715234,1.59944218031431,2.48192955377006,842
125,0.638188300877301,0.115072413079294,1.8930481370467,1.51081692675296,2.37198245910435,832
126,0.655024153626381,0.116567060576248,1.92518901711102,1.5319737138552,2.41933181887168,800
127,0.698685244938731,0.112144717351761,2.01110685561088,1.6142745131348,2.50549132243367,835
128,0.885562275039281,0.10339187789197,2.42434715821841,1.97964575696652,2.96894488464841,851
129,0.799991346268387,0.109739656707877,2.22552166934191,1.79482149523767,2.75957621069974,806
130,0.693536892178284,0.113395367426458,2.00077957513155,1.60205319907814,2.49874280739684,820
131,0.578895410928047,0.119068740280436,1.78406668140425,1.41273136420711,2.25300719184015,815
132,0.669479591212256,0.110131789512475,1.95322058294351,1.5740080277662,2.42379363912676,886
133,0.701472082953748,0.110317520523379,2.01671930150474,1.62458714009006,2.50350174557967,861
134,0.63911072517633,0.113076268463741,1.89479513626093,1.51813910451996,2.36490094860796,861
135,0.607088828332085,0.113550560278188,1.83508137822931,1.46892937595416,2.29250209019515,876
136,0.549218055251098,0.121256737304307,1.73189823952149,1.36555264830466,2.1965257185664,805
137,0.908962357512547,0.104032933021414,2.4817460317466,2.02397126782234,3.04305869554994,826
138,0.725130226412996,0.107023743312654,2.065,1.67425375069507,2.54694068819001,898
139,0.803226912149426,0.106416649596095,2.23273415326397,1.81240394700337,2.75054675719161,855
140,0.951599614697539,0.101490460345042,2.58984910836957,2.12268536271493,3.15982694465088,841
141,0.575341990318363,0.114041223518987,1.77773839228482,1.42166013724066,2.22300232567358,891
142,0.757503469350773,0.110060130790991,2.132944606414,1.71908053783757,2.64644534906626,828
143,0.55173552699021,0.118160944509799,1.7362637370973,1.37732654141982,2.1887415032687,846
144,0.730811226395898,0.109311087552248,2.07676465081445,1.6762605202934,2.57296008744367,857
145,0.82548086579518,0.10709341322928,2.28297830760215,1.85073273358847,2.81617645724362,830
146,0.632671552218457,0.11303959430204,1.88263342037652,1.50850337744848,2.34955297316836,866
147,0.784759853709978,0.10793405822187,2.19188050555344,1.77395760723292,2.70826097029408,843
148,0.689345617342597,0.112089144454401,1.99241130715234,1.59944218031431,2.48192955377006,842
149,0.692410532276173,0.110264341521662,1.99852724594993,1.61010016945649,2.48066004126468,868
150,0.646941093054041,0.117236002784678,1.9096903205092,1.51764949014657,2.40300355511886,796
151,0.792686630113992,0.106351379819516,2.20932409661113,1.79363046029636,2.72135931671238,863
152,0.712780330692767,0.104833969633085,2.03965429588205,1.66081679387217,2.50490581625846,945
153,0.589462564371992,0.115485291489401,1.80301914823359,1.43780199098202,2.26100538828482,859
154,0.632671552218457,0.11303959430204,1.88263342037652,1.50850337744848,2.34955297316836,866
155,0.783420268780921,0.107925745011057,2.18894626123543,1.77161169700581,2.70459138572782,844
156,0.619644721488384,0.114965637613258,1.85826772196411,1.48336953422347,2.32791549699811,846
157,0.449868720855686,0.123210707946721,1.56810631232216,1.23168132979288,1.9964233826278,846
158,0.805261634389933,0.105901135715301,2.23728177210439,1.81793132945714,2.75336567816632,862
159,0.731385706249666,0.112343208995587,2.07795805302731,1.66728584656109,2.58978367689444,811
160,0.687448039655202,0.114016003653991,1.98863413678229,1.59039240094703,2.48659747595684,815
161,0.738775533184358,0.108781916382997,2.09337068160598,1.69141743256897,2.59084524389208,860
162,0.812653097829975,0.108671175234436,2.25387982491049,1.82150213251574,2.78889284533662,814
163,0.635614462232457,0.115748522194308,1.88818200160511,1.50493773833481,2.36902243884877,824
164,0.489841548624324,0.122576058359805,1.63205759769486,1.28350791606607,2.07525950471535,827
165,0.636742350699119,0.114385169710444,1.89031286176808,1.51066739662626,2.36536693870932,843
166,0.728719133067861,0.107595099672132,2.07242440702517,1.67839270592038,2.55896186135915,886
167,0.796078132735757,0.108565785035457,2.21682974559688,1.79192973626943,2.74248148322721,826
168,0.605013735071101,0.119219421478226,1.8312773614378,1.44968742280726,2.31331025002654,796
169,0.769560229065843,0.109547686842323,2.15881666017906,1.74168094679381,2.67585712575313,828
170,0.868240056434876,0.103280193432888,2.38271371956989,1.94607514278907,2.91732037710012,864
171,0.741265131511191,0.110556524865462,2.09858882659965,1.68974617360035,2.60635303215105,831
172,0.761593454602298,0.110085459487719,2.14168618266979,1.72604026135889,2.65742335664151,825
173,0.605839413765703,0.116995559184296,1.83279003254326,1.45722265273053,2.30515171933105,826
174,0.714228330163066,0.110998058144188,2.04260985352863,1.64325023939694,2.53902595825176,842
175,0.632984698115074,0.116436762783309,1.88322305162243,1.49896195205976,2.36599004883928,816
176,0.553040158634979,0.118168146601214,1.73853039997094,1.37910515050487,2.19162980467199,845
177,0.617146686058102,0.114273211709541,1.85363149649435,1.48167811467789,2.3189582749171,858
178,0.606930612992121,0.117730812424206,1.83479106317194,1.45671290248208,2.31099638079649,815
179,0.399291246095976,0.129403089616371,1.49076773566991,1.15680957665161,1.92113592986245,800
180,0.755804233597813,0.108316462923929,2.12932330827068,1.72203695680443,2.63293870275499,856
181,0.480014457418916,0.129844297670559,1.61609776662642,1.2529794941622,2.0844491098725,743
182,0.790005373782113,0.104774870064689,2.20340826686005,1.7943635700063,2.70569915240208,891
183,0.426879202620208,0.125738922691956,1.53246753248014,1.19773879618872,1.9607419794522,828
184,0.59250588229434,0.116919554855065,1.80851466678527,1.43813590661233,2.27428109189066,836
185,0.700309252356562,0.108554951175403,2.01437556154538,1.62831454391229,2.49196871582436,890
186,0.753094939066006,0.107740334365625,2.12356215213358,1.71931810910989,2.62285157707601,867
187,0.747913580324009,0.107709182591821,2.11258767072721,1.71053718018148,2.60913747927719,871
188,0.773642516571631,0.104676536600922,2.16764758337793,1.76558181237802,2.66127347528326,904
189,0.813725024184087,0.104414490863987,2.25629711343999,1.83873232913306,2.76868828782597,881
190,0.761419071482141,0.109497256694823,2.14131274131274,1.72772997197758,2.65389865921003,834
191,0.789668747550572,0.107412359465688,2.20266666666668,1.78451093465589,2.7188067891442,848
192,0.626212108669145,0.115693954595713,1.87051184752841,1.49101355123863,2.34660145700056,831
193,0.808423228691731,0.110980823660151,2.24436634277447,1.80562142324979,2.7897211540129,783
194,0.6657375532843,0.113886736962382,1.94592521572387,1.5566306575048,2.43257764899721,831
195,0.714887167196351,0.10980195415766,2.04395604395604,1.64819259674406,2.53475007585729,860
196,0.565071110597294,0.116766171464365,1.75957290255317,1.3996379834244,2.21206971807408,857
197,0.81582976445173,0.105967029529706,2.26105103395943,1.83700807692434,2.78297730009358,854
198,0.501623104941969,0.119412217200759,1.65139949127108,1.30679746372533,2.0868729512193,863
199,0.68191110729302,0.11533173869085,1.97765363128492,1.57753744674718,2.47925264366876,800
200,0.831894366955545,0.106068457914343,2.29766724503572,1.86638612863574,2.82860801841095,842
201,0.77248392279647,0.107306559082696,2.16513761467891,1.75447020120806,2.67192961571511,861
202,0.70406160197511,0.112176931456778,2.02194840200231,1.62287433255275,2.51915706493978,831
203,0.692410532276173,0.110264341521662,1.99852724594993,1.61010016945649,2.48066004126467,868
204,0.681254077045993,0.114647355953728,1.97635467980296,1.57861738073707,2.47430306294697,810
205,0.60182065396878,0.11697254971824,1.82543927001191,1.45144363188689,2.29580292013799,829
206,0.746635865510932,0.108261016212968,2.10989010989011,1.70650628580054,2.6086257711754,863
207,0.624876103015226,0.115686240409585,1.86801450172991,1.48904539226683,2.34343304562467,832
208,0.748083967102406,0.111204412940002,2.11294765840221,1.69914863523918,2.62752046204534,817
209,0.687945608363871,0.110842355849334,1.98962386511025,1.60111231236501,2.47240814653967,862
210,0.85069344938838,0.106718737290545,2.34126984126993,1.89938199566628,2.88596210880543,820
211,0.671121146367772,0.11391854389019,1.9564295353769,1.56493596022642,2.44586144364738,827
212,0.802491347570471,0.106948157986625,2.23109243697481,1.80918561887514,2.75138902851832,847
213,0.526093096124037,0.119544108801545,1.69230769269228,1.33882310514824,2.13912152825327,844
214,0.785676726281034,0.107387629087307,2.19389110225765,1.77748748322592,2.70784363546121,851
215,0.522189382618396,0.118000214536284,1.68571428605495,1.33764848702084,2.12434932030503,869
216,0.722633346214411,0.107009179165482,2.05985037406484,1.67012622772262,2.54051669454997,900
217,0.878864326355132,0.103834826330229,2.40816326530635,1.9647240569104,2.95168692619891,848
218,0.842788269881259,0.104096808221072,2.32283464566936,1.89413500931824,2.84856188422596,867
219,0.460095252647696,0.130741840207408,1.58422487942213,1.22610926237752,2.04693704353349,745
220,0.754394484408092,0.107748171527643,2.12632361136913,1.72152744956634,2.62630264850251,866
221,0.494932665943624,0.120159495949872,1.64038778137495,1.29618376450958,2.07599581707641,857
222,0.623493100592431,0.116381482984536,1.86543281879657,1.48496259810378,2.34338535252463,823
223,0.76029580640723,0.105627986376931,2.13890882986361,1.73892787121357,2.63089174554189,897
224,0.835438235840117,0.105055980850295,2.30582432176063,1.87673262051599,2.8330225332584,856
225,0.659105914448195,0.10947937611592,1.93306323762551,1.559757374831,2.39571457776507,904
226,0.630297156347541,0.117137503768477,1.87816860607268,1.49288705757601,2.36288290861372,808
227,0.693900760098244,0.111491579614028,2.00150772710139,1.60862741719184,2.49034247385878,848
228,0.711929694597706,0.110379462148408,2.03792003003567,1.64146629410419,2.53012691380733,853
229,0.803704939952431,0.108052758266943,2.23380171740829,1.8074652064447,2.76070050748658,829
230,0.777081632045098,0.108447004053463,2.17511520737328,1.75861999874809,2.69024926858244,840
231,0.56205398162193,0.112651787006504,1.75427204487144,1.40671969466034,2.18769270032897,923
232,0.704936561689553,0.109157853957076,2.02371829958037,1.63393480938382,2.50648663125116,877
233,0.83866487352276,0.106111666423553,2.31327639751559,1.87890625632603,2.84806528973212,837
234,0.688018477134536,0.112081287479799,1.98976885183782,1.59734550216565,2.47859970080124,843
235,0.715266245131732,0.114185569194567,2.04473100947008,1.63471199985552,2.55759112397661,795
236,0.704061601975111,0.112176931456778,2.02194840200231,1.62287433255275,2.51915706493978,831
237,0.549131358817497,0.118146595211515,1.73174809662929,1.37378305360733,2.18298767211052,848
238,0.744004029880464,0.109390672000314,2.10434452665529,1.69825669693631,2.60753624281462,847
239,0.624907891939395,0.114995752457439,1.86807388484511,1.49110932854911,2.34033814451143,842
240,0.54717424592139,0.119660231091495,1.72836218448348,1.36703546708167,2.18519263960987,828
241,0.946754661898549,0.101913784530471,2.57733175915164,2.11067397241426,3.14716487887214,837
242,0.642475553386002,0.111194621690813,1.90118153492856,1.52888406437825,2.36413689760265,888
243,0.864009225364173,0.104231914966269,2.37265415549612,1.93424762385893,2.91042763716151,851
244,0.44126794007805,0.124912919036369,1.55467720687284,1.21706608922403,1.98594081206465,829
245,0.559929711003935,0.116737869981021,1.75054945160815,1.39253759437292,2.20060369997088,861
246,0.619827854914931,0.113621997115142,1.85860806406253,1.48755351270417,2.32221826394575,866
247,0.806510107165391,0.106973323684947,2.24007670182169,1.81638133693952,2.76260470639896,844
248,0.5848249546002,0.114770157336383,1.79467680822364,1.43315682302416,2.24739176776155,873
249,0.657364160784559,0.113181457612312,1.9296992481203,1.5457860947507,2.40896149916306,847
250,0.394089379791279,0.134658614007631,1.48303309593972,1.13901442172568,1.93095637921803,742
251,0.791976964991542,0.108539961059902,2.20775677255897,1.78468610893249,2.73111890230125,829
252,0.597310014540046,0.120732491209773,1.81722391384959,1.43430251674986,2.30237534585789,781
253,0.754586139211,0.108877624137441,2.12673117055587,1.71804998356156,2.63262740612337,848
254,0.671943610547716,0.11326679283095,1.95803929048255,1.56822557933838,2.44474896570104,836
255,0.455541600870072,0.121563711758032,1.57702727112202,1.2426933791202,2.00131026337592,865
256,0.654422916325228,0.112519568186406,1.92403186955716,1.54324696417098,2.39877266634395,859
257,0.617993514157471,0.117065685124706,1.8552018685552,1.47483923036353,2.33366044395385,817
258,0.568709398822518,0.119781289005138,1.76598639591996,1.3964626859453,2.23329128802554,812
259,0.756262004262708,0.110648956574464,2.13029827315542,1.7149673361328,2.64621409224178,820
260,0.651360553054657,0.114470056794267,1.9181487976777,1.53265781823474,2.40059768479182,832
261,0.630167704402503,0.114347373525961,1.87792548922983,1.50087905116145,2.34969242882698,848
262,0.742527882802909,0.112412255916645,2.10124049619848,1.68573877488576,2.61915528588566,803
263,0.514427377240384,0.119480846912636,1.67268041263804,1.32345960443748,2.11404998946845,853
264,0.73212270199371,0.109318954579458,2.07949006374203,1.6784344571177,2.57637640055826,856
265,0.826510773872069,0.106034296235719,2.28533077660598,1.85648956183769,2.8132324931214,846
266,0.507027134803551,0.123518735191821,1.660347860285,1.30334607619312,2.11513662219711,803
267,0.714887167196352,0.10980195415766,2.04395604395605,1.64819259674407,2.53475007585729,860
268,0.937988072379537,0.10374114413973,2.55483609874678,2.08477131076893,3.13088896501182,813
269,0.666531691145044,0.109521341285103,1.94747116237799,1.57125365436314,2.41376936038448,898
270,0.793020764516237,0.105305596301096,2.21006243114214,1.79791127510757,2.71669465405274,880
271,0.576256604634086,0.120610047734756,1.77936508105104,1.40475829351415,2.25386823219482,796
272,0.601438755912698,0.114862620895655,1.82474227140287,1.45690184313923,2.28545551831408,860
273,0.704076251092139,0.110332888035205,2.02197802197803,1.62877429262245,2.51010538407967,859
274,0.728010715126159,0.109880353726473,2.07095678429893,1.6697086985602,2.56862889085508,850
275,0.593598299103822,0.12233107661283,1.81049139811815,1.42451840436949,2.30104370193143,763
276,0.410137021473246,0.124751166302491,1.50702426565149,1.18013545999042,1.92445885600358,853
277,0.793504477403888,0.105828594423771,2.21113172541745,1.7969382489483,2.72079661613805,871
278,0.817903626565364,0.10650861947047,2.26574500768052,1.83886874189962,2.79171662601976,844
279,0.61982785491493,0.113621997115142,1.85860806406253,1.48755351270417,2.32221826394574,866
280,0.642644529412382,0.111818523188797,1.90150281617341,1.52727370098124,2.36742959535831,878
281,0.703632204531572,0.110934818905808,2.02108036890646,1.62613161981408,2.51195278894219,850
282,0.746677923845849,0.109993559776158,2.10997885022111,1.70079282186984,2.61760908861663,836
283,0.488945323908586,0.12428557785,1.63059556259215,1.27806864522932,2.08035921909981,805
284,0.722740610701922,0.109848753378559,2.06007133470997,1.66103517985784,2.5549693080293,854
285,0.589860378007815,0.11690458913292,1.80373655652435,1.43437841297468,2.26820589037947,838
286,0.658076488733288,0.114509452785486,1.93107431651906,1.54286655479191,2.41696082161979,827
287,0.608757400946426,0.116296642948638,1.83814590074027,1.46348440223824,2.30872317275182,834
288,0.81630234519839,0.104430394024103,2.26211981566823,1.84341998522324,2.77591981287931,879
289,0.645106060016672,0.115804104129713,1.90618918900837,1.51912450697061,2.39187585192625,817
290,0.524692512852334,0.117273751665192,1.68993913391641,1.34291172175749,2.12664334525623,878
291,0.50588467351384,0.122663519557986,1.65845206027243,1.30404189748734,2.10918318002016,815
292,0.72199625355128,0.111660034095606,2.05853847644892,1.65391732126925,2.56214781992166,827
293,0.647958775508482,0.112482425733909,1.91163476808907,1.53341499677695,2.38314317666642,864
294,0.51952626518326,0.121091372794011,1.68123100335296,1.32603267822044,2.13157468368612,827
295,0.870656345937281,0.104774913197518,2.38847800700679,1.94507646434744,2.93295780115722,838
296,0.623493100592432,0.116381482984536,1.86543281879657,1.48496259810378,2.34338535252464,823
297,0.648438391890679,0.113785623564495,1.91255183934424,1.53023706484651,2.39038422360129,844
298,0.690543012421558,0.110857571261715,1.99479843953186,1.6052285823243,2.47891226095477,860
299,0.714901816527973,0.112242384491526,2.04398598676527,1.64035188916774,2.54694053250522,823
300,0.705380882718801,0.110340601077354,2.02461767997016,1.6308759752161,2.51342027986194,858
301,0.680794412592945,0.111414516309341,1.97544642857143,1.58792157132622,2.45754492074591,858
302,0.648438391890679,0.113785623564495,1.91255183934424,1.53023706484652,2.39038422360129,844
303,0.660702105391033,0.11008180897895,1.93615123952203,1.56040550165071,2.40237657348494,893
304,0.794187532965538,0.107992862372713,2.21264256717573,1.79055461407533,2.73422943460804,836
305,0.866807917758348,0.103757024759386,2.3793037854291,1.94147479152833,2.91586917742097,857
306,0.603573988144655,0.112876639065117,1.82864268257571,1.46571010871856,2.28144299520539,889
307,0.676533879474522,0.113950687053062,1.96704787749564,1.57333038476401,2.45929106170568,823
308,0.575483345288026,0.118293454266248,1.77798970220287,1.41006025189757,2.24192361772147,828
309,0.809236735710005,0.103888618514274,2.24619289340104,1.83238571097844,2.75345004282489,893
310,0.606357054012411,0.115580312935028,1.8337390040196,1.46202696246768,2.29995671843645,846
311,0.721170684451436,0.110434709961774,2.05683971201213,1.65652598658969,2.55389268575237,846
312,0.682727459500119,0.112050061445321,1.97926875235582,1.58901348597525,2.46536912910329,847
313,0.61340539318683,0.119268634493768,1.84670947491965,1.46176288833599,2.33302946187133,790
314,0.730811226395898,0.109311087552248,2.07676465081445,1.6762605202934,2.57296008744367,857
315,0.840398045527269,0.105601280595956,2.31728917982294,1.88404929114091,2.85015321423607,844
316,0.556522062046479,0.117446417802512,1.74459434581203,1.38587445109651,2.19616533736601,853
317,0.627549901625564,0.115701688919074,1.87301587966776,1.49298692113343,2.34977844469279,830
318,0.585395459530737,0.11760764392355,1.795700972309,1.4260219479372,2.26121483376601,831
319,0.731690157326729,0.111103665732263,2.07859078590786,1.67185029461629,2.58428620623156,829
320,0.588924408258426,0.118369792624683,1.80204910349726,1.42892709272066,2.2726008821292,818
321,0.816560443018895,0.106500149667476,2.26270373921383,1.83643094714425,2.78792307405507,845
322,0.604213219873298,0.117715131062558,1.82981198268581,1.45280446546425,2.30465418545548,817
323,0.595926711240747,0.115521468200212,1.81471187986701,1.4470236535467,2.27582956149942,854
324,0.642384969562271,0.115788118427197,1.90100932643529,1.51504391843522,2.38530145246644,819
325,0.857530183880094,0.103697750592146,2.35733132303064,1.92376908613923,2.88860602167886,864
326,0.855808550055157,0.107835908013769,2.35327635327646,1.9049467474777,2.90712042329938,800
327,0.609414688288973,0.114229606084292,1.8393544879256,1.47039162135571,2.30090057853614,864
328,0.691690250781199,0.109665735407016,1.99708826205642,1.61082965357099,2.47596728654819,878
329,0.769049460347833,0.108397416943394,2.15771428571429,1.744720598081,2.66846791623616,846
330,0.631388678281965,0.113032314475906,1.88021978755389,1.50659089475561,2.34650724481025,867
331,0.783024204831902,0.107371248218093,2.18807947019868,1.77283582471169,2.70058383363476,853
332,0.600779658820741,0.113515499352212,1.82353998533337,1.45979113665841,2.27792729699779,881
333,0.464430548295674,0.12161012999421,1.59110787177033,1.25367479362691,2.01936281440697,858
334,0.592075511324654,0.117645580272317,1.80773650203621,1.43547299917594,2.27653969295842,826
335,0.722165874448981,0.108115361062663,2.05888767720829,1.66573032449393,2.54484078546628,882
336,0.567349779278171,0.119773572337754,1.7635869578321,1.39458641023547,2.23022319377853,813
337,0.770148102850242,0.105167499616861,2.16008614501077,1.75773068095703,2.65454327242386,898
338,0.582181294155496,0.118331373088602,1.78993855805659,1.41943096817102,2.25715805379816,823
339,0.505228767229252,0.120214623886699,1.65736462780929,1.30945685141655,2.09770753923042,849
340,0.705380882718801,0.110340601077354,2.02461767997016,1.6308759752161,2.51342027986194,858
341,0.739730678181847,0.112394853533748,2.09537110933759,1.68108734498097,2.61175012646137,805
342,0.76638634292835,0.105145071326226,2.15197568389058,1.75120792025865,2.64446002698089,901
343,0.623443119331425,0.117097391925188,1.86533958444197,1.4828063110772,2.34655850821031,813
344,0.710241613919244,0.110974190404619,2.03448275862069,1.63678867550688,2.52880543289624,845
345,0.858481455087887,0.101341220916901,2.35957485137825,1.93451434781995,2.87803162872942,904
346,0.864806586864865,0.10138069116949,2.37454677302407,1.94663858673369,2.89651731744409,899
347,0.760228266676958,0.110076994200701,2.13876437341649,1.72371409878421,2.65375391906468,826
348,0.696798818723922,0.10969547804334,2.00731662703494,1.61898536073884,2.48879337570545,874
349,0.686738769464464,0.11335460477501,1.98722415795587,1.59132631139181,2.48161538315136,825
350,0.853966774733353,0.105688418415673,2.34894613583148,1.90946153040173,2.88958319462807,834
351,0.776762296260812,0.105726672638382,2.17442072614487,1.76745706245976,2.67508931034982,884
352,0.571582138580331,0.115386375048777,1.77106690925363,1.41259579213278,2.22050640000659,873
353,0.524724238237612,0.118013827065356,1.689992748737,1.34100775531003,2.12979789227493,867
354,0.805879433598557,0.106433177385344,2.23866439005883,1.81715890314201,2.75794166522917,853
355,0.587429905562471,0.120674724378582,1.79935794772452,1.42036203300146,2.27948153274529,788
356,0.667020330294762,0.111958279528051,1.94842300556586,1.56453105644978,2.42651124946856,859
357,0.670431625557399,0.111354258584598,1.95508100147276,1.5717368616794,2.43192217190577,866
358,0.692410532276172,0.110264341521662,1.99852724594993,1.61010016945649,2.48066004126467,868
359,0.652835701810671,0.111876560201431,1.92098044052416,1.54274249435839,2.39195190796317,870
360,0.783420268780923,0.107925745011057,2.18894626123543,1.77161169700581,2.70459138572783,844
361,0.536392332902643,0.118831405503746,1.70982723441167,1.35457405977265,2.15824978371911,847
362,0.64429208453759,0.113105942010224,1.90463822905734,1.52593679270713,2.37732440879872,857
363,0.620629458223341,0.117810484726677,1.86009852773622,1.47657490320341,2.34323807439778,805
364,0.660382788146641,0.113855261017619,1.93553309174137,1.54841306449484,2.41943731626168,835
365,0.797186295340778,0.109721730283613,2.21928771508605,1.78985686982408,2.75174962052466,808
366,0.589522503835288,0.113453462076963,1.8031272234726,1.44362571140406,2.2521542518565,890
367,0.846214158584328,0.107227133439734,2.33080606544301,1.88900991795156,2.87592821142894,815
368,0.831407542501779,0.108230184017851,2.29654895666136,1.85759061510372,2.83923544157651,809
369,0.531321866245128,0.119572693259905,1.70117955484231,1.34576643905884,2.15045627073106,840
370,0.568233321679008,0.117511278246135,1.76514585025928,1.40202195538945,2.22231888788223,844
371,0.787892548149316,0.105274374598685,2.19875776397516,1.78882425890821,2.70263312931131,884
